de_grid_id,city_name,population,avg_age,expected_parcels
1kmN3336E4249,"Bremen, Stadt",27.0,44.38,751.98
1kmN3336E4250,"Bremen, Stadt",24.0,35.38,501.0
1kmN3336E4251,"Bremen, Stadt",21.0,40.94,496.20000000000005
1kmN3336E4252,"Bremen, Stadt",95.0,51.17,2126.47
1kmN3337E4229,"Bremen, Stadt",17.0,58.66,332.07
1kmN3337E4230,"Bremen, Stadt",4.0,31.25,136.59
1kmN3337E4234,"Bremen, Stadt",263.0,36.43,6047.610000000001
1kmN3337E4235,"Bremen, Stadt",753.0,43.16,18387.29
1kmN3337E4236,"Bremen, Stadt",1552.0,42.02,38004.18
1kmN3337E4237,"Bremen, Stadt",40.0,48.05,914.0699999999999
1kmN3337E4243,"Bremen, Stadt",14.0,50.35,174.51
1kmN3337E4244,"Bremen, Stadt",34.0,39.84,1017.39
1kmN3337E4247,"Bremen, Stadt",86.0,44.38,2114.7
1kmN3337E4248,"Bremen, Stadt",66.0,53.6,1982.21
1kmN3337E4249,"Bremen, Stadt",72.0,44.06,1696.94
1kmN3337E4250,"Bremen, Stadt",51.0,42.66,1004.0999999999999
1kmN3337E4251,"Bremen, Stadt",25.0,57.9,255.42
1kmN3338E4229,"Bremen, Stadt",18.0,49.29,174.51
1kmN3338E4234,"Bremen, Stadt",1766.0,39.4,41375.56
1kmN3338E4235,"Bremen, Stadt",2025.0,46.54,52569.58
1kmN3338E4239,"Bremen, Stadt",8.0,34.19,85.14
1kmN3338E4243,"Bremen, Stadt",33.0,46.56,838.81
1kmN3338E4250,"Bremen, Stadt",38.0,35.48,651.12
1kmN3339E4229,"Bremen, Stadt",30.0,47.64,385.99
1kmN3339E4230,"Bremen, Stadt",64.0,48.74,1455.8400000000001
1kmN3339E4231,"Bremen, Stadt",59.0,47.81,1221.8700000000001
1kmN3339E4232,"Bremen, Stadt",42.0,64.01,938.64
1kmN3339E4233,"Bremen, Stadt",200.0,49.11,5238.87
1kmN3339E4234,"Bremen, Stadt",1757.0,47.63,45569.2
1kmN3339E4235,"Bremen, Stadt",753.0,46.08,19284.62
1kmN3339E4238,"Bremen, Stadt",28.0,42.97,314.07
1kmN3339E4239,"Bremen, Stadt",21.0,46.07,406.83000000000004
1kmN3339E4240,"Bremen, Stadt",22.0,50.65,367.86
1kmN3339E4241,"Bremen, Stadt",13.0,51.31,182.31
1kmN3339E4242,"Bremen, Stadt",56.0,44.25,541.9200000000001
1kmN3339E4243,"Bremen, Stadt",48.0,37.69,906.3
1kmN3340E4228,"Bremen, Stadt",81.0,45.32,2059.25
1kmN3340E4229,"Bremen, Stadt",3552.0,37.11,79517.07
1kmN3340E4230,"Bremen, Stadt",2547.0,42.83,66056.73999999999
1kmN3340E4231,"Bremen, Stadt",3147.0,42.46,80929.29999999999
1kmN3340E4232,"Bremen, Stadt",897.0,50.25,23494.4
1kmN3340E4233,"Bremen, Stadt",1309.0,48.96,33622.479999999996
1kmN3340E4234,"Bremen, Stadt",1632.0,46.46,42811.46
1kmN3340E4235,"Bremen, Stadt",122.0,39.62,3052.14
1kmN3340E4236,"Bremen, Stadt",82.0,41.43,1835.7599999999998
